publish_date,source,url,title,summary,summary_sentiment_score
2023-11-13 16:36:00,MarketWatch,https://www.marketwatch.com/data-news/intel-corp-stock-falls-monday-underperforms-market-278f3ca8-66423f3d9cb3?gaa_at=eafs&gaa_n=AWEtsqd7oBaE4yAhAIxMjN09Q7g5K33fVEgvvJJLpsDEqgn3XLfJUqkrx9MV&gaa_ts=699a11e2&gaa_sig=1JLaVP8wQhmSP6GzqDz5xL_zy9KU1Jxw7eAyUQXCpfQRnoC43vR2uLelQ7UMVQs_YM00L0Jn0sXZ5kKAVke9BQ%3D%3D,"Intel Corp. stock falls Monday, underperforms market","Intel Corp. (INTC) shares fell 1.62% to $38.23 on Monday, underperforming a mixed market session where the Dow Jones Industrial Average rose and the S&P 500 Index declined slightly. The stock closed $1.84 below its 52-week high established in September.",0.296
2023-11-10 02:51:00,Reuters,https://www.reuters.com/markets/deals/zeekr-makes-us-ipo-filing-public-2023-11-09/,"China's Zeekr reveals wider loss in US IPO paperwork, Geely shares fall","China's Zeekr Intelligent revealed wider losses for the first half of the year as it made its US IPO paperwork public, intending to use the funds to expand its product line. Shares in its parent company, Geely, fell on the news. Zeekr reported a net loss of 3.87 billion Chinese yuan ($531.34 million) for the six months ended June 30, though net revenue more than doubled.",0.3612
2023-07-27 16:20:00,MarketWatch,https://www.marketwatch.com/story/intel-stock-rallies-on-surprise-profit-as-pc-data-center-sales-beat-97e87bae?gaa_at=eafs&gaa_n=AWEtsqejjxMEgLMVLLDdQXT2BBaxTzvPN1-PsF3n8EUHSwkiUAEBU5_7XZlO&gaa_ts=699a401f&gaa_sig=Z1CI1kdIJLDecv-DqjdBsREr2h5RC9liHkD51BUrpWGFnbcW0tGbMHuWHhyqK6NCmDgHlM-7mMGihXA9HSaJDA%3D%3D,"Intel stock rallies after earnings show AI data-center beat, strong PC sales","Intel's stock surged after reporting a surprise profit in its second-quarter earnings. While data-center sales exceeded expectations, the significant beat in PC product sales was the primary driver of improved gross margins. Shares rose by approximately 8% in extended trading following the announcement.",0.7906
2023-07-17 16:39:00,MarketWatch,https://www.marketwatch.com/data-news/intel-corp-stock-rises-monday-outperforms-market-9cd3e366-21d45d71c3e1?gaa_at=eafs&gaa_n=AWEtsqda0Lm8Ku1pE_B2Y6-EYyCwVp60ZSiI98N3sOvh3uYpUErQaXrB-E14&gaa_ts=699a4022&gaa_sig=1WEJcXDrusLrUh2uJqs9R96_l7LogY9xhcesocqIrLjgpCj9tmsPeGdFkv-cijlubyAKherFKKlluMaP994FZg%3D%3D,"Intel Corp. stock rises Monday, outperforms market","Intel Corp. (INTC) stock rose 3.68% on Monday, closing at $34.37. This performance outpaced the broader market, as the S&P 500 Index increased by 0.39% and the Dow Jones Industrial Average gained 0.22%. The rise marked the end of a two-day losing streak for Intel.",0.2732
2023-06-28 20:35:00,Reuters,https://www.reuters.com/technology/chipmaker-micron-forecasts-revenue-above-estimates-ai-boom-fuels-demand-2023-06-28/,"Chipmaker Micron beats on demand from booming AI, easing glut","Micron Technology exceeded third-quarter revenue estimates driven by high demand for its memory chips in the rapidly expanding artificial intelligence sector and an easing supply glut in traditional markets. The company's shares rose over 2% after reporting stronger-than-expected earnings and anticipating improved pricing trends. Despite ongoing U.S.-China tech tensions impacting its presence in the Chinese market, Micron expressed confidence in the memory industry's recovery.",0.8591
2023-02-28 14:00:00,MarketWatch,https://www.marketwatch.com/story/applied-materials-stock-rises-on-new-chip-making-system-that-helps-lower-costs-ff5c8df6?gaa_at=eafs&gaa_n=AWEtsqcmzIGz-j_GdY0vocAsrVzcFFP82CSevV4X7fZ5QK60HfK43XbVsGyV&gaa_ts=69076842&gaa_sig=JE8jSV6DQfGebfA0aaUCsTrH_ErrdOLNxrW2YV1FLHvWxQWu3FeJ_4Y1e4LqIL0t8lJT3gijrJbNXzW2OFEF3Q%3D%3D,Applied Materials stock rises on new chip-making system that helps lower costs,"Applied Materials Inc. shares rose after the company unveiled a new chip-making system designed to lower manufacturing costs for semiconductors. The system, called Centura Sculpta, promises to save fabs like TSMC and Intel $50 per wafer. This innovation led to a notable outperformance of Applied Materials stock compared to its peers and the broader semiconductor market.",0.872
2023-02-22 07:11:00,Reuters,https://www.reuters.com/technology/intel-lower-quarterly-dividend-conserve-capital-2023-02-22/,Intel cuts dividend to lowest since 2007 to save cash,"Intel Corp has cut its quarterly dividend payout by 66% to $0.125 per share, the lowest level since 2007, to conserve cash. This decision comes as the company faces slowing demand for its chips amid a deteriorating macro-economic environment and aims to scale back major investments in manufacturing equipment. CEO Pat Gelsinger indicated the move was necessary to prioritize capital for its foundry business and achieve significant cost reductions by 2025.",-0.296
2023-02-10 06:25:00,Reuters,https://www.reuters.com/technology/intel-weighs-boosting-investment-vietnam-chip-packaging-plant-sources-2023-02-10/,Exclusive: Intel weighs boost to investment in Vietnam chip packaging plant,"Intel Corp is reportedly considering a significant increase, possibly around $1 billion, to its existing $1.5-billion investment in Vietnam to expand its chip testing and packaging plant. This potential move highlights Vietnam's growing importance in the global semiconductor supply chain, as companies seek to diversify away from China and Taiwan due to geopolitical risks. While other locations like Singapore and Malaysia are also being considered, an expansion in Vietnam would help Intel manage supply disruptions and align with Vietnam's aggressive push to grow its chipmaking industry.",0.8271
2023-01-31 19:15:00,CNBC,https://www.cnbc.com/2023/01/31/why-amd-is-faring-much-better-than-intel-in-the-same-tough-economy.html,Why AMD is faring much better than Intel in the same tough economy,"AMD is showing a much brighter short-term outlook compared to Intel, despite both operating in a difficult chip market. While Intel faces widespread declines, AMD's data center business is experiencing growth, aided by new chip introductions and its acquisition of Xilinx. Both companies are affected by a slumping PC market, but AMD expects to gain market share in that segment and grow its data center revenue at Intel's expense this year.",0.8381
2023-01-27 18:00:00,MarketWatch,https://www.marketwatch.com/story/amd-earnings-face-even-more-scrutiny-after-astonishingly-bad-intel-outlook-11674860408?gaa_at=eafs&gaa_n=AWEtsqdUvWgRmsAXME9IBd9djLzv-7OegjYH95baqsUKHwuePOEmt7VSs7nR&gaa_ts=69076847&gaa_sig=EpT_vEFAjzrJdEXQmJ3bBYOvFBLoVS0B52IiyX1XSOrG2BsZ9U7yiLAKcGyWPQKkFe2wzOpYNsgs5h7F-R6N2A%3D%3D,AMD earnings face even more scrutiny after ‘astonishingly bad’ Intel outlook,"AMD's upcoming earnings report is under increased scrutiny following Intel's ""astonishingly bad"" outlook, particularly regarding inventory and data-center issues. CEO Lisa Su had previously expressed confidence that AMD would end 2022 in a stronger position, and the market will now evaluate that claim in light of rival Intel's struggles. AMD is scheduled to report its results after market close on Tuesday.",0.25
2023-01-26 20:52:00,MarketWatch,https://www.marketwatch.com/story/intel-just-had-its-worst-year-since-the-dot-com-bust-and-it-wont-get-better-anytime-soon-11674784330?gaa_at=eafs&gaa_n=AWEtsqf8d5xB50Q0qOXWMyAQ7wMsMPOjgVjq4R-XvaF1QZYV4a0x6uANU-OJ&gaa_ts=699a88c5&gaa_sig=AQmozfXRd2R7tOfVAkSNnuJp-B2TMTZHoYqJUCMy32poa7-37ht8Qk5e_Qp6-5i1zdWBy07Ki2leOwho2gADhg%3D%3D,"Opinion: Intel just had its worst year since the dot-com bust, and it won’t get better anytime soon","Intel faced its worst financial year since 2001, with annual earnings declining over 60% and revenue dropping more than 20% in 2022. This downturn is attributed to a slump in both PC sales and data centers, with executives forecasting further declines. The company is also losing market share to AMD, indicating a challenging period ahead.",-0.5994
2023-01-23 10:25:00,Reuters,https://www.reuters.com/technology/intel-chairman-omar-ishrak-steps-down-2023-01-23/,Intel Chairman Omar Ishrak steps down,"Intel announced that Chairman Omar Ishrak has stepped down and Frank Yeary has been appointed as his replacement. Ishrak, who became chairman in 2020 and was instrumental in bringing CEO Pat Gelsinger back to the company, will continue to serve as an independent director on Intel's board. Yeary, a long-time Intel director, also serves on the boards of PayPal Holdings and Intel's Mobileye.",0.0
2023-01-11 01:39:00,Reuters,https://www.reuters.com/technology/apple-begin-making-in-house-screens-2024-bloomberg-news-2023-01-11/,Apple to start using in-house screens from 2024 - Bloomberg News,"Apple plans to begin using its own custom displays in mobile devices starting in 2024, aiming to reduce reliance on external suppliers like Samsung and LG. The transition will start with high-end Apple Watches, followed by other devices including the iPhone, and will involve upgrading to microLED technology. This move is part of a broader strategy by Apple to bring more component production in-house, following similar shifts with chips from Broadcom and Intel.",0.3612
2023-01-05 16:16:00,Reuters,https://www.reuters.com/technology/intels-mobileye-sees-17-bln-assisted-driving-product-revenues-by-2030-2023-01-05/,Intel's Mobileye sees $17 bln in assisted-driving product revenues by 2030,"Intel Corp's self-driving tech unit, Mobileye Global Inc., projects over $17 billion in revenues from its advanced driver assistance systems (ADAS) products by 2030. The company, a leading player in the ADAS market, also anticipates an additional $3.5 billion in revenues through 2028 from its autonomous mobility-as-a-service products. Mobileye expects the volume of its SuperVision product-based vehicles to reach 1.2 million units by 2026, driven by strong demand in China.",0.5994
2022-12-17 23:59:00,Reuters,https://www.reuters.com/technology/intel-delaying-german-factory-start-wants-more-subsidies-volksstimme-2022-12-17/,"Intel delaying German factory start, wants more subsidies, Volksstimme reports","Intel Corp has reportedly delayed the start of its chip factory in Magdeburg, Germany, seeking more public subsidies due to rising energy and raw materials costs. The original budget of 17 billion euros has increased to nearly 20 billion euros, and Intel cited geopolitical challenges and decreased semiconductor demand. The company is currently in discussions with the German government to bridge the funding gap.",0.5267
2022-11-10 06:00:16,Reuters,https://www.reuters.com/technology/amd-launches-data-center-cpu-genoa-taps-google-microsoft-customers-2022-11-10/,"AMD launches data center CPU 'Genoa', taps Google, Microsoft as customers (Nov. 10)","AMD has launched its fourth-generation EPYC processor, codenamed ""Genoa,"" for data centers, securing major customers like Microsoft Azure, Google Cloud, and Oracle. This new chip offers significant performance and energy efficiency improvements over its predecessor, translating into lower operational costs for enterprises and cloud data centers. The launch comes as rival Intel faces delays with its own data center chip, and AMD continues to gain market share, boosting its stock by about 14%.",0.9501
2022-10-26 13:19:00,CNBC,https://www.cnbc.com/2022/10/26/mobileye-pops-more-than-30percent-in-ipo-after-spinning-out-of-intel.html,Mobileye pops more than 37% in market debut after spinning out of Intel,"Mobileye, Intel's self-driving car technology company, saw its shares surge over 37% in its stock market debut after spinning out of Intel. The IPO, which valued Mobileye at around $17 billion, raised $861 million, with Intel planning to use some proceeds to build chip factories. This market debut provides a notable tech IPO in a slow year, despite Mobileye's valuation being below Intel's initial expectations.",0.6249
2022-10-25 10:44:00,MarketWatch,https://www.marketwatch.com/story/mobileye-ipo-5-things-to-know-about-the-intel-autonomous-driving-spinoff-11666709086?gaa_at=eafs&gaa_n=AWEtsqeOoIJ8wI62C4hGBzMwF2_6t7UMQyOZ0-IXhYfkyGhsQh1zDmmxpIwE&gaa_ts=690792f6&gaa_sig=yGS7n7gNz3HEnIauHNGoYN4hzMfT9T8VFuNWeqtQRQFSgRNB21BETR9OLH9xmYyWarKkaxbMnI-EzQcM7h4TNQ%3D%3D,Mobileye IPO: 5 things to know about the Intel autonomous-driving spinoff,"Intel's autonomous-driving spinoff Mobileye Global Inc. has returned to the public markets through an IPO, pricing shares at $21, above the targeted range. While Intel initially hoped for a valuation as high as $50 billion, Mobileye's market capitalization is now close to its original acquisition price of $15.3 billion at roughly $16.7 billion due to a struggling IPO market. Mobileye, a pioneer in automated-driving technology, is focusing on a larger market while facing increasing competition.",0.5106
2022-10-11 17:07:02,The Wall Street Journal,https://www.wsj.com/articles/intel-ceo-pushes-to-further-separate-chip-design-production-arms-11665523857?gaa_at=eafs&gaa_n=AWEtsqdPC9AHWGpzVuqZqMIsUP3rIdbUMl9cNjhBpAHVRaRRcBr_rQbgLN6C&gaa_ts=690792f6&gaa_sig=4feQEqSi6S_b4DxmSp-JBWPl2E-vrYRwfcasckVcdJs2X5Jp-OtNyhKilvwPE4abtwhsUTGll2-DXUo23bEfdw%3D%3D,"Intel CEO Pushes to Further Separate Chip-Design, Production Arms","Intel CEO Pat Gelsinger is planning to further separate the company's chip-design and chip-making factory operations. This new structure is intended to allow Intel's factories to function as contract chip-making operations, serving both Intel engineers and external chip companies equally, as part of a broader effort to revamp the company and increase returns.",0.4939
2022-09-30 08:22:20,Barron's,https://www.barrons.com/articles/intel-mobileye-ipo-51664576716?gaa_at=eafs&gaa_n=AWEtsqdufyJCuyIMnqU-U_1KFBwj3Gw56167XK8L4Qq9OLYlyg3TP194rfIJ&gaa_ts=699ac03f&gaa_sig=TDKXLXTZXZVsXtLVV_tNvE-Zf5Iz44v3O_MvdoEOP5O10CCkduk5VV1QlLvtimQy8SNu88Q3HSyPhCLQalc-7g%3D%3D,Intel Files IPO Plans for Its Mobileye Autonomous Driving Unit,Intel has filed paperwork with the SEC for an initial public offering (IPO) of its Mobileye Global unit. Mobileye specializes in developing chips and software for autonomous driving systems. This move indicates Intel's strategy to spin off and potentially raise capital for its autonomous driving business.,0.0
2022-03-30 13:44:16,The Wall Street Journal,https://www.wsj.com/tech/intel-ceo-received-nearly-180-million-in-compensation-in-2021-11648657807?gaa_at=eafs&gaa_n=AWEtsqfcjw9y5-_gl_TIs1k94yrAhzlFk5EB06jC_IErEE-J7SkK7jroYhUW&gaa_ts=699b0bb2&gaa_sig=E5gAQXu5j2OCOLybQyeiVoyn314IwotEEOdzeJbaPJgoURwfI68WcFk8gwCamjgFNYsnT-6-pkeTtBa6uQ7Q7w%3D%3D,Intel Gave CEO Pay Package Worth Nearly $180 Million Amid Turnaround Effort,"Intel's CEO, Pat Gelsinger, received a compensation package worth nearly $180 million for 2021, much of which is tied to the company's stock performance. This substantial pay aims to incentivize a significant turnaround at the chip giant. The package placed him as the second-highest-paid CEO among S&P 500 companies for the year.",0.4767
2022-03-15 10:11:00,CNBC,https://www.cnbc.com/2022/03/15/intel-commits-36-billion-to-making-chips-in-europe.html,Intel commits $36 billion to making chips in Europe,"Intel announced plans to invest over 33 billion euros ($36 billion) to boost chipmaking in the European Union, aiming to reduce the bloc's reliance on external semiconductor sources. This includes building two new factories in Magdeburg, Germany, creating an R&D and design hub in France, and investing in other European countries like Ireland, Italy, Poland, and Spain. The investment is part of Intel's broader commitment to spend up to 80 billion euros in Europe over the next decade, aligning with the EU's new European Chips Act to strengthen its semiconductor sector.",0.8834
2022-02-18 14:03:00,CNBC,https://www.cnbc.com/2022/02/18/intel-delays-granite-rapids-says-it-needs-to-boost-spending.html,"Intel delays 2023 server chip, says it needs to boost spending to catch competitors","Intel announced it would need to significantly increase spending over the next two years to fund its turnaround and transformation into a semiconductor manufacturer. The company also confirmed that the release of its forthcoming server chip, codenamed Granite Rapids, has been pushed from 2023 to 2024. This delay and investment strategy led to a drop in Intel's stock as investors questioned the impact on profit margins and the capital-intensive nature of its new foundry business.",0.1027
2022-02-15 18:57:07,The Wall Street Journal,https://www.wsj.com/finance/stocks/tower-semiconductor-crowdstrike-larimar-arista-what-to-watch-in-the-stock-market-today-11644926869?gaa_at=eafs&gaa_n=AWEtsqcpY6T89vBtPKI4624GdJ9LKb1XYXRXA5723kuM0Vtiw8K27G_NMkKo&gaa_ts=6907ac8c&gaa_sig=AzxU71xIhQeR7XFkmQBvV8XJLQwxPjnmNEUNKjg_5zMebslzynAhGslkYQIjZiPYbkAiKxXZFTtJ6w2Epni_9Q%3D%3D,"Virgin Galactic, Tower Semiconductor, CrowdStrike, Bitcoin: What to Watch in the Stock Market Today","This article highlights key market movers, including Intel's acquisition of Tower Semiconductor, Arista Networks exceeding earnings expectations, and the gains in cybersecurity stocks due to potential cyberattack concerns. It also notes Bitcoin's rise and Virgin Galactic's upcoming public ticket sales, alongside mixed results for other major tech and hospitality companies.",0.34
2022-02-04 13:32:00,CNBC,https://www.cnbc.com/2022/02/04/tsmc-intel-ramp-up-spending-as-semiconductor-demand-booms.html,Chip giants are ramping up spending by the billions as semiconductor demand booms,"Major semiconductor companies like TSMC and Intel are investing billions into new fabrication plants and research to meet the booming global demand for chips, despite the ongoing chip shortage. TSMC plans to spend $100 billion over three years, while Intel announced a $20 billion investment in Arizona. Analysts expect a ""choppy"" recovery from the shortage in the short term, but demand is projected to continue increasing, benefiting suppliers like ASML and Applied Materials.",0.25
2022-01-27 10:01:00,MarketWatch,https://www.marketwatch.com/story/intel-has-another-shoe-to-drop-following-margin-declines-weak-pc-sales-on-horizon-11643295695?gaa_at=eafs&gaa_n=AWEtsqcZsmo-9lW54qUcSpVm353Tooe5ujF0MTBBMMHUIJ6UJ6l19MIGHPIk&gaa_ts=690792f2&gaa_sig=3aHKgfUuYELWxYToDJFxw_7EHC-VvF4r0gt4OschxBH2FJ1ZMOBWrVEITercafHbvJ6onoIJSyrbnyWMwNH_Fw%3D%3D,"Intel stock hits lowest price in more than a year, and there is another shoe to drop",Intel's stock dropped over 6% to its lowest point in more than a year after analysts warned of potential troubles beyond falling margins: an impending oversupply of PCs. This oversupply is expected to severely impact Intel's largest business segment. The stock's performance made it the worst performer on the Dow Jones Industrial Average Thursday.,-0.9371
2022-01-26 16:19:00,MarketWatch,https://www.marketwatch.com/story/intel-stock-declines-as-earnings-outlook-misses-street-view-following-beat-on-quarter-11643231998?gaa_at=eafs&gaa_n=AWEtsqcDBIVHEMiIpxCU4SVc63un9CJ6ZYHxNuCxl9jTEyrI68kpjmFG1T7y&gaa_ts=690792df&gaa_sig=2iDfiI1bSevCWRHV1qyoFEwYgPhwKDD7OGeonFGrJqd6Okc8MpLUAdpDGOps-TOaVC61M2Sbaz82qK0YgY4Flw%3D%3D,"Intel stock punished again as slimmer profit margins ding earnings forecast, but CEO sticks to his plan","Intel's stock was punished again after the company's earnings forecast was dinged by slimmer profit margins, despite CEO Gelsinger sticking to his long-term plan for building out manufacturing capacity. The chip maker expects profit margins to remain under pressure for an extended period, leading to a disappointing earnings guidance that fell below Wall Street expectations. Intel forecast GAAP gross margins of 49% and non-GAAP margins of 52% for the first quarter, with expected GAAP earnings of 70 cents a share and non-GAAP earnings of 80 cents a share.",-0.3182
2022-01-21 15:29:07,AP News,https://apnews.com/article/technology-business-lifestyle-games-video-games-cb3e3a36f48416a25b5d00baa405f91a,Intel to build $20B Ohio chip facility amid global shortage,"Intel announced its plan to invest $20 billion in building a new chip manufacturing facility in Ohio to help address the global chip shortage and boost domestic production. The project, involving two factories, is expected to create thousands of jobs and establish a new technology hub. This significant investment is also intended to support U.S. national security by increasing the domestic supply of crucial microprocessors.",0.886
2021-11-28 17:38:29,Barron's,https://www.barrons.com/articles/al-gore-intel-stock-alibaba-51637777827?gaa_at=eafs&gaa_n=AWEtsqd55oDNRoI2CpdqjpXmytxqcWm5DXEss9GXXG-argN8aWvJ99ByXmDW&gaa_ts=699b4297&gaa_sig=8WLPv0DhT8FzNNXctkeVkIfaMoDs0LLVYCl88NVloqV7DxPobCO7hTIek4tl0kKEo26zByY6mlKurKLRDGdsNA%3D%3D,Al Gore’s Firm Bought Intel and Alibaba Stock. It Sold Texas Instruments.,"Al Gore's firm, Generation Investment Management, significantly adjusted its U.S.-traded investments in the third quarter. The firm doubled its stake in Intel and increased its holdings in Alibaba, while simultaneously reducing its position in Texas Instruments by half.",0.2732
2021-11-24 02:07:00,CNBC,https://www.cnbc.com/2021/11/24/asml-the-biggest-company-in-europe-youve-probably-never-heard-of.html,Investors are going wild over a Dutch chip firm. And you've probably never heard of it,"ASML, a Dutch chip firm, holds a critical monopoly in manufacturing the highly complex extreme ultraviolet lithography (EUV) machines essential for producing the most advanced chips. Despite its significant market value of $350 billion and being crucial to major chipmakers like TSMC, Samsung, and Intel, many investors may not be familiar with the company. Demand for ASML's machines is projected to lead to a significant sales boom over the next decade, with annual revenue expected to hit 24-30 billion euros by 2025.",0.298
2021-11-06 17:15:26,CNBC,https://www.cnbc.com/2021/11/06/how-intel-plans-to-catch-up-to-samsung-and-tsmc-with-44-billion-of-new-global-chip-fabs.html,How Intel plans to catch Samsung and TSMC and regain its dominance in the chip market,"Intel CEO Pat Gelsinger has outlined an ambitious plan to regain dominance in the chip market by 2025, aiming to surpass competitors Samsung and TSMC. The strategy involves significant investment in new fabrication plants globally, totaling over $44 billion, and opening Intel's fabs to other companies through Intel Foundry Services. This move addresses past production missteps and aims to leverage government subsidies like the CHIPS Act to boost U.S. chip manufacturing.",0.872
2021-10-17 20:02:00,MarketWatch,https://www.marketwatch.com/story/intel-ceo-pat-gelsinger-hopes-to-win-back-apple-by-outcompeting-it-11634515343?gaa_at=eafs&gaa_n=AWEtsqeVFmgV5KU606QBGxtK3zvb-QWlSpPzjHWKFRlI6pIu-WEOqNGCN8dO&gaa_ts=6907c309&gaa_sig=V0GObfA4JOQbZc-CI9PnrVX8RHhEWKJpZIRxHqKPJNkXTDkpC6ZF_qAbpASfbCzODjtRW2FxQPCMbs__MOqQ_g%3D%3D,Intel CEO Pat Gelsinger hopes to win back Apple by outcompeting it,"Intel CEO Pat Gelsinger expressed his hope to regain Apple as a customer, acknowledging that Intel will need to outperform Apple to achieve this. Gelsinger stated that he doesn't blame Apple for choosing to produce its own chips over using Intel's. He emphasized the necessity of Intel's products being superior to Apple's.",0.8144
2021-03-24 08:43:00,Reuters,https://www.reuters.com/world/asia-pacific/intel-doubles-down-chip-manufacturing-plans-20-billion-new-arizona-sites-2021-03-23/,Intel to spend $20 billion on U.S. chip plants as CEO challenges Asia dominance,"Intel announced plans to invest $20 billion in two new chip manufacturing plants in Arizona, aiming to expand its advanced chip production and open its factories to outside customers. This move by CEO Pat Gelsinger directly challenges the dominance of TSMC and Samsung in the advanced chip market and seeks to shift the technological balance of power back to the U.S. and Europe. The company expects $72 billion in revenue and adjusted earnings per share of $4.55 for 2021, and the new strategy is intended to restore Intel's reputation and create 3,000 permanent jobs.",0.8979
